,State,Total Issued 2026,Total New Issued 2026,Held by CCC 2026,Under Shipping Order,Open 2026,Open 2025,Open 2024,Open 2023 and earlier,Total Open
0,AL & FL,0,0,0,18839,0,40681,330,1035,42046
1,AR,13616,13616,0,83992,13616,180193,1430,839,196078
2,AZ & NM,3239,3239,0,9501,3239,85063,5183,2133,95618
3,CA,0,0,0,17853,0,53365,12520,2286,68171
4,GA,392,392,0,69432,392,134533,3532,3611,142068
5,KS & OK,0,0,0,3209,0,18416,102,222,18740
6,LA,13270,13270,0,5704,13270,7469,274,630,21643
7,MO,0,0,0,11052,0,44487,160,144,44791
8,MS,14,14,0,59785,14,106780,588,1242,108624
9,NC & VA,0,0,0,95846,0,134871,3517,3463,141851
10,SC,0,0,0,19217,0,28546,312,605,29463
11,TN,1276,1276,0,69386,1276,219956,3391,900,225523
12,TX,538858,535336,105289,201460,517723,660189,26796,39647,1244355
13,--TOTAL,570665,567143,105289,665276,549530,1714549,58135,56757,2378971
