,State,Total Issued 2025,Total New Issued 2025,Held by CCC 2025,Under Shipping Order,Open 2025,Open 2024,Open 2023,Open 2022 and earlier,Total Open
0,AL & FL,603864,598333,186211,122979,439098,2485,310,1077,442970
1,AR,1272534,1235041,946673,105012,1050254,10670,162,1501,1062587
2,AZ & NM,234398,234398,152103,35237,219186,27666,2259,1667,250778
3,CA,280307,280307,191576,33690,251384,31911,2968,3365,289628
4,GA,2056891,1793659,472424,578696,1548850,32444,4986,2830,1589110
5,KS & OK,636787,626069,100880,122763,503299,1083,139,521,505042
6,LA,264454,264278,126117,30534,165244,363,114,1269,166990
7,MO,320299,320299,240158,24239,268487,1220,37,198,269942
8,MS,809074,699796,494707,70181,576612,8229,371,2754,587966
9,NC & VA,887410,829459,210866,171680,667171,17999,2826,2127,690123
10,SC,278777,274018,155169,24256,238544,1874,196,524,241138
11,TN,866969,825748,665283,57746,734259,21601,1403,1782,759045
12,TX,5717325,5114230,2032772,639116,3966890,149874,18069,34583,4169416
13,--TOTAL,14229089,13095635,5974939,2016129,10629278,307419,33840,54198,11024735
