,State,Total Issued 2025,Total New Issued 2025,Held by CCC 2025,Under Shipping Order,Open 2025,Open 2024,Open 2023,Open 2022 and earlier,Total Open
0,AL & FL,0,0,0,25839,0,57324,669,1167,59160
1,AR,0,0,0,69877,0,281476,436,1707,283619
2,AZ & NM,0,0,0,12007,0,136185,3923,3039,143147
3,CA,0,0,0,5833,0,95202,3949,3708,102859
4,GA,0,0,0,98454,0,261067,7391,2910,271368
5,KS & OK,0,0,0,2689,0,18071,549,1269,19889
6,LA,0,0,0,5954,0,19254,295,1310,20859
7,MO,0,0,0,10756,0,58841,67,388,59296
8,MS,0,0,0,126222,0,319612,1389,3218,324219
9,NC & VA,0,0,0,110880,0,311644,3817,2767,318228
10,SC,0,0,0,21608,0,62228,354,527,63109
11,TN,0,0,1241,125132,0,421420,2119,3146,426685
12,TX,3264,3264,0,138640,3264,721294,20713,40610,785881
13,--TOTAL,3264,3264,1241,753891,3264,2763618,45671,65766,2878319
