,State,Total Issued 2025,Total New Issued 2025,Held by CCC 2025,Under Shipping Order,Open 2025,Open 2024,Open 2023,Open 2022 and earlier,Total Open
0,AL & FL,607632,599816,70207,143591,355227,2217,307,1066,358817
1,AR,1315276,1240091,647457,231476,952752,8198,162,1501,962613
2,AZ & NM,264956,264956,119527,65579,230374,18572,1643,1667,252256
3,CA,303113,303113,189523,9427,234364,27562,2926,3335,268187
4,GA,2250657,1798009,222470,721838,1316966,29334,4964,2750,1354014
5,KS & OK,701526,686153,84571,150457,445710,936,139,505,447290
6,LA,264630,264278,79113,31153,122780,362,112,1253,124507
7,MO,320299,320299,118226,80537,230014,844,37,198,231093
8,MS,874629,699796,392115,106992,524477,3616,369,2746,531208
9,NC & VA,936170,832085,119157,215911,562554,12258,2677,2017,579506
10,SC,286901,274018,119315,46354,208679,1545,166,489,210879
11,TN,941135,850489,572690,117788,728783,16231,1405,1822,748241
12,TX,6114325,5183407,1158966,705127,3549744,122156,17842,32051,3721793
13,--TOTAL,15181249,13316510,3893337,2626230,9462424,243831,32749,51400,9790404
