,State,Total Issued 2026,Total New Issued 2026,Held by CCC 2026,Under Shipping Order,Open 2026,Open 2025,Open 2024,Open 2023 and earlier,Total Open
0,AL & FL,0,0,0,30042,0,54793,429,1035,56257
1,AR,0,0,0,107246,0,211193,1464,839,213496
2,AZ & NM,0,0,0,5631,0,90472,5310,2251,98033
3,CA,0,0,0,13615,0,60179,15204,2368,77751
4,GA,0,0,0,81447,0,160100,7571,3653,171324
5,KS & OK,0,0,0,3841,0,23160,102,243,23505
6,LA,0,0,0,8074,0,10368,274,630,11272
7,MO,0,0,0,14039,0,50544,423,144,51111
8,MS,0,0,0,75882,0,136940,1151,1329,139420
9,NC & VA,0,0,0,68289,0,155101,3846,3522,162469
10,SC,0,0,0,11154,0,31270,312,605,32187
11,TN,0,0,259,80541,0,252501,4305,933,257739
12,TX,213905,213905,23830,192569,213376,789706,30767,41807,1075656
13,--TOTAL,213905,213905,24089,692370,213376,2026327,71158,59359,2370220
