,State,Total Issued 2025,Total New Issued 2025,Held by CCC 2025,Under Shipping Order,Open 2025,Open 2024,Open 2023,Open 2022 and earlier,Total Open
0,AL & FL,18090,18090,0,11131,18090,17889,397,1139,37515
1,AR,86998,86998,7414,68992,86998,115136,328,1649,204111
2,AZ & NM,4455,4455,0,22422,4455,87038,3031,1882,96406
3,CA,1172,1172,211,5886,1172,68925,3029,3365,76491
4,GA,33581,33581,0,53686,33581,122016,6418,2864,164879
5,KS & OK,0,0,0,179,0,5075,524,833,6432
6,LA,48667,48667,13940,4139,48666,5407,135,1270,55478
7,MO,1980,1980,0,9063,1980,20857,47,208,23092
8,MS,48520,48520,9582,74128,48520,95617,1348,3118,148603
9,NC & VA,87,1,0,94335,86,134766,3447,2455,140754
10,SC,339,335,0,20365,335,26102,286,526,27249
11,TN,23996,23996,3974,102780,23996,200996,1542,2778,229312
12,TX,892635,866972,201995,247970,753879,405053,19350,40026,1218308
13,--TOTAL,1160520,1134767,237116,715076,1021758,1304877,39882,62113,2428630
