,State,Total Issued 2025,Total New Issued 2025,Held by CCC 2025,Under Shipping Order,Open 2025,Open 2024,Open 2023,Open 2022 and earlier,Total Open
0,AL & FL,0,0,0,25269,0,41818,574,1167,43559
1,AR,0,0,0,91245,0,209217,428,1663,211308
2,AZ & NM,0,0,0,17949,0,124250,3762,2238,130250
3,CA,0,0,0,3378,0,83837,3317,3527,90681
4,GA,0,0,79,113187,0,218133,6436,2878,227447
5,KS & OK,0,0,0,3528,0,10930,525,1096,12551
6,LA,0,0,0,7775,0,13105,135,1270,14510
7,MO,0,0,0,18125,0,43980,49,383,44412
8,MS,0,0,0,141444,0,252571,1829,3129,257529
9,NC & VA,0,0,0,127738,0,247677,3618,2627,253922
10,SC,0,0,0,18792,0,46436,354,527,47317
11,TN,0,0,9959,131397,0,353443,1806,3056,358305
12,TX,205623,205623,36470,120126,205609,604913,20427,40339,871288
13,--TOTAL,205623,205623,46508,819953,205609,2250310,43260,63900,2563079
