,State,Total Issued 2025,Total New Issued 2025,Held by CCC 2025,Under Shipping Order,Open 2025,Open 2024,Open 2023,Open 2022 and earlier,Total Open
0,AL & FL,0,0,0,20264,0,31780,473,1142,33395
1,AR,0,0,0,71042,0,176693,339,1659,178691
2,AZ & NM,0,0,0,15626,0,113446,3062,2122,118630
3,CA,0,0,0,9203,0,77904,3311,3517,84732
4,GA,0,0,79,89154,0,174629,6318,2869,183816
5,KS & OK,0,0,0,878,0,6568,525,834,7927
6,LA,840,840,0,4481,840,8663,135,1270,10908
7,MO,0,0,0,8862,0,33957,47,383,34387
8,MS,0,0,0,128682,0,185924,1520,3118,190562
9,NC & VA,1,1,0,118326,0,188231,3562,2697,194490
10,SC,4,0,0,17194,0,34735,331,527,35593
11,TN,34,34,9924,99102,34,295373,1591,2779,299777
12,TX,492311,492141,138923,210648,479322,543770,20012,40319,1083423
13,--TOTAL,493190,493016,148926,793462,480196,1871673,41226,63236,2456331
