,State,Total Issued 2025,Total New Issued 2025,Held by CCC 2025,Under Shipping Order,Open 2025,Open 2024,Open 2023,Open 2022 and earlier,Total Open
0,AL & FL,0,0,0,29107,0,49948,669,1167,51784
1,AR,0,0,0,94052,0,235378,435,1673,237486
2,AZ & NM,0,0,0,14966,0,129012,3766,2238,135016
3,CA,0,0,0,3122,0,86793,3806,3562,94161
4,GA,0,0,0,114814,0,242008,6485,2883,251376
5,KS & OK,0,0,0,2680,0,13841,525,1269,15635
6,LA,0,0,0,9149,0,17138,269,1270,18677
7,MO,0,0,0,17782,0,50643,67,383,51093
8,MS,0,0,0,143391,0,290913,1619,3189,295721
9,NC & VA,0,0,0,127044,0,283588,3640,2740,289968
10,SC,0,0,0,20192,0,54115,335,526,54976
11,TN,0,0,10021,119959,0,387441,1905,3103,392449
12,TX,62453,62453,5786,122198,62452,660789,20644,40360,784245
13,--TOTAL,62453,62453,15807,818456,62452,2501607,44165,64363,2672587
