,State,Total Issued 2026,Total New Issued 2026,Held by CCC 2026,Under Shipping Order,Open 2026,Open 2025,Open 2024,Open 2023 and earlier,Total Open
0,AL & FL,0,0,0,27514,0,71060,824,1095,72979
1,AR,0,0,0,131376,0,266093,3068,863,270024
2,AZ & NM,0,0,0,4474,0,108967,5329,2502,116798
3,CA,0,0,0,20116,0,80079,18261,2998,101338
4,GA,0,0,0,103651,0,204972,12864,3839,221675
5,KS & OK,0,0,0,32111,0,61277,199,290,61766
6,LA,0,0,0,8185,0,15201,274,647,16122
7,MO,0,0,0,25624,0,69846,430,144,70420
8,MS,0,0,0,120658,0,204081,1514,1378,206973
9,NC & VA,0,0,0,80138,0,200443,4197,3550,208190
10,SC,0,0,0,14551,0,41630,318,609,42557
11,TN,0,0,0,88420,0,315847,7960,1124,324931
12,TX,0,0,0,254107,0,1068180,40885,43650,1152715
13,--TOTAL,0,0,0,910925,0,2707676,96123,62689,2866488
