,State,Total Issued 2025,Total New Issued 2025,Held by CCC 2025,Under Shipping Order,Open 2025,Open 2024,Open 2023,Open 2022 and earlier,Total Open
0,AL & FL,0,0,0,22688,0,34471,523,1146,36140
1,AR,0,0,0,77894,0,185739,392,1659,187790
2,AZ & NM,0,0,0,13017,0,115811,3064,2122,120997
3,CA,0,0,0,5076,0,80328,3311,3517,87156
4,GA,0,0,79,98156,0,189463,6320,2879,198662
5,KS & OK,0,0,0,469,0,6950,525,834,8309
6,LA,0,0,0,4866,0,9144,135,1270,10549
7,MO,0,0,0,10077,0,36016,49,383,36448
8,MS,0,0,0,140972,0,202287,1649,3129,207065
9,NC & VA,0,0,0,125156,0,202532,3564,2726,208822
10,SC,4,0,0,16858,0,37047,344,527,37918
11,TN,34,34,9958,118965,34,316309,1782,2856,320981
12,TX,402881,402881,115094,178800,395381,564437,20032,40322,1020172
13,--TOTAL,402919,402915,125131,812994,395415,1980534,41690,63370,2481009
