,State,Total Issued 2025,Total New Issued 2025,Held by CCC 2025,Under Shipping Order,Open 2025,Open 2024,Open 2023,Open 2022 and earlier,Total Open
0,AL & FL,595947,592348,192236,107603,475378,2663,310,1077,479428
1,AR,1257552,1233217,1001788,75220,1074322,12695,162,1501,1088680
2,AZ & NM,208523,208523,129367,21295,199747,29351,2259,1668,233025
3,CA,260441,260441,195919,14820,240815,33957,3029,3365,281166
4,GA,1935702,1767473,467175,526885,1599544,34806,5082,2833,1642265
5,KS & OK,585677,577566,92375,101754,475005,1325,139,523,476992
6,LA,264366,264278,140340,31813,182720,715,114,1269,184818
7,MO,320299,320299,251137,20302,281350,1657,37,198,283242
8,MS,789162,699796,520439,52534,587887,8668,371,2754,599680
9,NC & VA,861559,824426,216726,163860,702233,20239,2913,2129,727514
10,SC,276747,272868,157938,21259,249851,1936,196,524,252507
11,TN,847858,814468,676980,46176,736477,22663,1403,1782,762325
12,TX,5445589,5036824,1955656,556145,4041010,162418,18113,35293,4256834
13,--TOTAL,13649422,12872527,5998076,1739666,10846339,333093,34128,54916,11268476
