,State,Total Issued 2024,Total New Issued 2024,Held by CCC 2024,Under Shipping Order,Open 2024,Open 2023,Open 2022,Open 2021 and earlier,Total Open
0,AL & FL,720219,705962,25748,61210,134098,718,622,674,136112
1,AR,1729722,1582512,348315,190370,591170,1537,1073,781,594561
2,AZ & NM,336203,331915,127831,19115,183249,4516,2598,501,190864
3,CA,285457,285457,109543,2993,136999,4203,2751,1212,145165
4,GA,2791059,1949408,88500,299847,568242,10120,1316,1815,581493
5,KS & OK,540886,425132,9987,60256,121357,668,829,440,123294
6,LA,379254,379254,35273,15665,60848,387,825,549,62609
7,MO,388113,388113,77270,28309,111052,67,159,250,111528
8,MS,1362014,1104908,265675,183088,524009,7581,2400,905,534895
9,NC & VA,1238936,1002773,95490,129151,476865,5600,1711,1047,485223
10,SC,354152,321234,42913,45628,114942,551,199,337,116029
11,TN,1731997,1410498,375822,216828,718945,3657,869,2632,726103
12,TX,5423976,4025555,294229,219587,1109066,25548,19946,21694,1176254
13,--TOTAL,17281988,13912721,1896596,1472047,4850842,65153,35298,32837,4984130
