,State,Total Issued 2025,Total New Issued 2025,Held by CCC 2025,Under Shipping Order,Open 2025,Open 2024,Open 2023,Open 2022 and earlier,Total Open
0,AL & FL,0,0,0,24391,0,55826,669,1167,57662
1,AR,0,0,0,64130,0,273195,436,1682,275313
2,AZ & NM,0,0,0,8767,0,133375,3836,2610,139821
3,CA,0,0,0,5655,0,93460,3949,3708,101117
4,GA,0,0,0,96596,0,254291,7221,2896,264408
5,KS & OK,0,0,0,5780,0,17728,549,1269,19546
6,LA,0,0,0,5886,0,18393,295,1293,19981
7,MO,0,0,0,7712,0,57189,67,383,57639
8,MS,0,0,0,121110,0,314066,1389,3200,318655
9,NC & VA,0,0,0,106461,0,306348,3729,2767,312844
10,SC,0,0,0,19904,0,60079,354,527,60960
11,TN,0,0,2519,112055,0,411137,2119,3143,416399
12,TX,5682,5682,0,131647,5682,709721,20782,40361,776546
13,--TOTAL,5682,5682,2519,710094,5682,2704808,45395,65006,2820891
