,Region,2022,2023,2024,2025,2026
0,AL & FL,,,560.0,,
1,AR,,,200.0,,931.0
2,AZ & NM,3193.0,900.0,3153.0,,200.0
3,CA,33.0,,,,
4,GA,27.0,,,,1.0
5,KS & OK,,,,,
6,LA,2041.0,1935.0,,840.0,4054.0
7,MO,,,,,
8,MS,,,972.0,,
9,NC & VA,,,,1.0,
10,SC,,,,4.0,
11,TN,,,55.0,34.0,
12,TX,732665.0,676286.0,645022.0,492311.0,416739.0
