,State,Total Issued 2025,Total New Issued 2025,Held by CCC 2025,Under Shipping Order,Open 2025,Open 2024,Open 2023,Open 2022 and earlier,Total Open
0,AL & FL,0,0,5143,25288,0,58292,669,1168,60129
1,AR,0,0,132427,69691,0,287559,436,1707,289702
2,AZ & NM,0,0,105752,9677,0,138640,3923,3039,145602
3,CA,0,0,73495,7145,0,99051,3954,3708,106713
4,GA,0,0,33081,104740,0,268827,7735,2917,279479
5,KS & OK,0,0,2626,2428,0,18159,549,1269,19977
6,LA,0,0,8811,6655,0,20223,295,1310,21828
7,MO,0,0,45827,7905,0,60160,67,388,60615
8,MS,0,0,63625,128152,0,324565,1389,3218,329172
9,NC & VA,0,0,44077,107416,0,316824,3817,2767,323408
10,SC,0,0,16459,22988,0,63697,354,527,64578
11,TN,0,0,183822,125168,0,432138,2223,3150,437511
12,TX,0,0,202198,144491,0,735345,20713,40945,797003
13,--TOTAL,0,0,917343,761744,0,2823480,46124,66113,2935717
