,State,Total Issued 2026,Total New Issued 2026,Held by CCC 2026,Under Shipping Order,Open 2026,Open 2025,Open 2024,Open 2023 and earlier,Total Open
0,AL & FL,0,0,0,25573,0,66521,824,1080,68425
1,AR,0,0,0,122349,0,252079,2647,850,255576
2,AZ & NM,0,0,0,5176,0,103464,5329,2430,111223
3,CA,0,0,0,18797,0,74905,17487,2747,95139
4,GA,0,0,0,103502,0,193996,11360,3776,209132
5,KS & OK,0,0,0,11218,0,38568,138,247,38953
6,LA,0,0,0,9416,0,14583,274,647,15504
7,MO,0,0,0,20132,0,62613,430,144,63187
8,MS,0,0,0,114764,0,186017,1286,1337,188640
9,NC & VA,0,0,0,73556,0,187511,3874,3528,194913
10,SC,0,0,0,15276,0,39267,317,609,40193
11,TN,0,0,0,86043,0,302552,5731,963,309246
12,TX,4547,4547,0,211475,4547,992575,38280,42165,1077567
13,--TOTAL,4547,4547,0,817277,4547,2514651,87977,60523,2667698
