,State,Total Issued 2025,Total New Issued 2025,Held by CCC 2025,Under Shipping Order,Open 2025,Open 2024,Open 2023,Open 2022 and earlier,Total Open
0,AL & FL,0,0,0,28250,0,47777,669,1167,49613
1,AR,0,0,0,99061,0,228127,435,1673,230235
2,AZ & NM,0,0,0,19801,0,128577,3766,2238,134581
3,CA,0,0,0,4610,0,86191,3806,3562,93559
4,GA,0,0,0,110214,0,237044,6482,2883,246409
5,KS & OK,0,0,0,1278,0,12267,525,1269,14061
6,LA,0,0,0,8262,0,15898,269,1270,17437
7,MO,0,0,0,22165,0,49264,67,383,49714
8,MS,0,0,0,143783,0,282415,1618,3189,287222
9,NC & VA,0,0,0,118256,0,272929,3640,2740,279309
10,SC,0,0,0,18210,0,51362,335,526,52223
11,TN,0,0,10205,137824,0,381791,1811,3072,386674
12,TX,82561,82561,7624,114746,82560,641808,20599,40359,785326
13,--TOTAL,82561,82561,17829,826460,82560,2435450,44022,64331,2626363
