,State,Total Issued 2025,Total New Issued 2025,Held by CCC 2025,Under Shipping Order,Open 2025,Open 2024,Open 2023,Open 2022 and earlier,Total Open
0,AL & FL,0,0,0,30470,0,52929,669,1167,54765
1,AR,0,0,0,56356,0,251351,435,1673,253459
2,AZ & NM,0,0,0,8751,0,131851,3766,2238,137855
3,CA,0,0,0,4513,0,89142,3806,3562,96510
4,GA,0,0,0,94553,0,246650,6495,2886,256031
5,KS & OK,0,0,0,4664,0,15924,525,1269,17718
6,LA,0,0,0,5631,0,17422,295,1293,19010
7,MO,0,0,0,6907,0,53095,67,383,53545
8,MS,0,0,0,117594,0,300054,1389,3195,304638
9,NC & VA,0,0,0,119798,0,293739,3694,2740,300173
10,SC,0,0,0,18177,0,56569,335,526,57430
11,TN,0,0,4980,99208,0,391046,2108,3144,396298
12,TX,29908,29908,0,119307,29908,673951,20689,40361,764909
13,--TOTAL,29908,29908,4980,685929,29908,2573723,44273,64437,2712341
