,Region,2021,2022,2023,2024,2025
0,AL & FL,2.0,,,560.0,
1,AR,,,,200.0,
2,AZ & NM,1500.0,3193.0,900.0,3153.0,
3,CA,3.0,33.0,,,
4,GA,,27.0,,,
5,KS & OK,,,,,
6,LA,,2041.0,1935.0,,840.0
7,MO,,,,,
8,MS,100.0,,,972.0,
9,NC & VA,,,,,1.0
10,SC,14.0,,,,4.0
11,TN,,,,55.0,34.0
12,TX,387715.0,732665.0,676286.0,645022.0,492311.0
