,State,Total Issued 2024,Total New Issued 2024,Held by CCC 2024,Under Shipping Order,Open 2024,Open 2023,Open 2022,Open 2021 and earlier,Total Open
0,AL & FL,720219,705962,31273,85444,172211,775,624,682,174292
1,AR,1722140,1582512,356263,224112,647077,1551,1073,781,650482
2,AZ & NM,336017,331798,129753,17457,186580,4624,2598,501,194303
3,CA,285457,285457,112009,3769,142199,4203,2751,1212,150365
4,GA,2739250,1949408,83428,408452,672896,10492,1385,1837,686610
5,KS & OK,539317,425132,10344,74982,144242,759,833,440,146274
6,LA,379254,379254,36599,17598,68235,387,858,549,70029
7,MO,388113,388113,79104,39534,127261,67,247,250,127825
8,MS,1319296,1104908,257162,208805,548322,7871,2541,905,559639
9,NC & VA,1218159,1002513,93884,167310,529693,6413,2125,1047,539278
10,SC,347554,321234,38611,59756,127635,592,199,369,128795
11,TN,1713218,1410498,383160,262944,801454,3662,869,2632,808617
12,TX,5327865,4025462,298594,309794,1200970,26170,20327,21707,1269174
13,--TOTAL,17035859,13912251,1910184,1879957,5368775,67566,36430,32912,5505683
