,State,Total Issued 2025,Total New Issued 2025,Held by CCC 2025,Under Shipping Order,Open 2025,Open 2024,Open 2023,Open 2022 and earlier,Total Open
0,AL & FL,0,0,0,27175,0,45308,576,1167,47051
1,AR,0,0,0,90411,0,216490,431,1663,218584
2,AZ & NM,0,0,0,16816,0,124631,3766,2238,130635
3,CA,0,0,0,4172,0,84804,3488,3531,91823
4,GA,0,0,511,108176,0,229383,6443,2880,238706
5,KS & OK,0,0,0,3796,0,11554,525,1269,13348
6,LA,0,0,0,7921,0,14022,195,1270,15487
7,MO,0,0,0,20847,0,46790,49,383,47222
8,MS,0,0,0,138050,0,265260,1773,3134,270167
9,NC & VA,0,0,0,121090,0,258068,3640,2740,264448
10,SC,0,0,0,17141,0,48875,354,527,49756
11,TN,0,0,9959,114625,0,358391,1806,3056,363253
12,TX,163017,163017,18175,101863,163016,619186,20446,40339,842987
13,--TOTAL,163017,163017,28645,772083,163016,2322762,43492,64197,2593467
