,State,Total Issued 2025,Total New Issued 2025,Held by CCC 2025,Under Shipping Order,Open 2025,Open 2024,Open 2023,Open 2022 and earlier,Total Open
0,AL & FL,0,0,0,25121,0,56555,669,1167,58391
1,AR,0,0,0,68473,0,278415,436,1697,280548
2,AZ & NM,0,0,0,9548,0,133726,3923,3039,140688
3,CA,0,0,0,6093,0,94762,3949,3708,102419
4,GA,0,0,0,97398,0,257322,7388,2899,267609
5,KS & OK,0,0,0,6123,0,18071,549,1269,19889
6,LA,0,0,0,6068,0,18569,295,1299,20163
7,MO,0,0,0,8672,0,58149,67,383,58599
8,MS,0,0,0,123048,0,316705,1389,3218,321312
9,NC & VA,0,0,0,108052,0,308643,3729,2767,315139
10,SC,0,0,0,20833,0,61008,354,527,61889
11,TN,0,0,2087,119246,0,415346,2119,3144,420609
12,TX,4411,4411,0,135763,4411,709329,20713,40278,774731
13,--TOTAL,4411,4411,2087,734438,4411,2726600,45580,65395,2841986
