,State,Total Issued 2024,Total New Issued 2024,Held by CCC 2024,Under Shipping Order,Open 2024,Open 2023,Open 2022,Open 2021 and earlier,Total Open
0,AL & FL,719250,705962,71441,110791,251057,831,626,717,253231
1,AR,1694809,1582512,538445,196434,786203,1763,1074,832,789872
2,AZ & NM,333374,329155,134659,25231,205582,4757,2600,552,213491
3,CA,285457,285457,129536,10295,159635,4584,2758,1212,168189
4,GA,2616431,1949408,166274,514229,960152,10635,1432,2070,974289
5,KS & OK,525064,425132,18027,96311,216091,792,833,446,218162
6,LA,379254,379254,57455,21058,92191,534,858,549,94132
7,MO,388113,388113,123341,31505,163863,69,247,250,164429
8,MS,1245603,1104908,388105,131143,608234,7780,2542,905,619461
9,NC & VA,1182994,998969,188061,144667,617187,6980,2314,1047,627528
10,SC,339436,320402,54848,62336,158588,684,199,370,159841
11,TN,1684411,1410498,700291,153607,964458,4064,836,2629,971987
12,TX,5139019,4023762,369346,552892,1550174,29171,20591,21753,1621689
13,--TOTAL,16533215,13903532,2939829,2050499,6733415,72644,36910,33332,6876301
