,State,Total Issued 2024,Total New Issued 2024,Held by CCC 2024,Under Shipping Order,Open 2024,Open 2023,Open 2022,Open 2021 and earlier,Total Open
0,AL & FL,720843,706146,18704,24170,78638,708,546,666,80558
1,AR,1737900,1582512,282451,76037,401290,1530,1069,781,404670
2,AZ & NM,339115,331915,120113,5413,154684,3950,2546,493,161673
3,CA,285457,285457,95033,3220,117341,3999,2668,1202,125210
4,GA,2887944,1949409,98004,139379,380578,9598,1251,1815,393242
5,KS & OK,541150,425132,3846,4989,27991,646,829,440,29906
6,LA,379254,379254,20085,10923,34452,295,825,549,36121
7,MO,388113,388113,61902,11737,77859,67,159,250,78335
8,MS,1417743,1104908,213500,126345,407317,6404,2381,904,417006
9,NC & VA,1268755,1002859,78833,84246,386203,4274,1712,1043,393232
10,SC,363088,321249,38678,22687,86658,369,194,333,87554
11,TN,1830874,1410500,286692,139137,570169,3187,768,2552,576676
12,TX,5573653,4025555,257949,170090,900405,23097,19488,21497,964487
13,--TOTAL,17733889,13913009,1575790,818373,3623585,58124,34436,32525,3748670
