,State,Total Issued 2025,Total New Issued 2025,Held by CCC 2025,Under Shipping Order,Open 2025,Open 2024,Open 2023,Open 2022 and earlier,Total Open
0,AL & FL,0,0,0,29422,0,51881,669,1167,53717
1,AR,0,0,0,49605,0,244447,435,1673,246555
2,AZ & NM,0,0,0,9114,0,131141,3766,2238,137145
3,CA,0,0,0,3731,0,88360,3806,3562,95728
4,GA,0,0,0,92534,0,245226,6492,2886,254604
5,KS & OK,0,0,0,4169,0,15429,525,1269,17223
6,LA,0,0,0,5483,0,17315,274,1272,18861
7,MO,0,0,0,6904,0,52831,67,383,53281
8,MS,0,0,0,116612,0,297437,1544,3189,302170
9,NC & VA,0,0,0,118638,0,291549,3643,2740,297932
10,SC,0,0,0,17574,0,55966,335,526,56827
11,TN,0,0,5855,88406,0,386489,1938,3142,391569
12,TX,41458,41458,2370,110339,41458,665669,20651,40361,768139
13,--TOTAL,41458,41458,8225,652531,41458,2543740,44145,64408,2693751
